#where:  subarctic winter (AFGL Atmospheric Constituent Profiles)
#what:   z   pressure   temp     H2O        CO2        O3         N2O        CO         CH4        N2       O2
#units: km  g/(cm.s^2)     K     ppV        ppV        ppV        ppV        ppV        ppV        ppV      ppm
  60.00   155.0       250.90   4.500E-06  3.300E-04  9.500E-07  1.726E-09  7.147E-07  1.500E-07  0.781    2.090E+05
  65.00   79.00       248.40   4.000E-06  3.300E-04  6.500E-07  1.260E-09  1.067E-06  1.500E-07  0.781    2.090E+05
  70.00   40.00       245.40   3.300E-06  3.300E-04  5.000E-07  9.602E-10  1.516E-06  1.500E-07  0.781    2.090E+05
  75.00   20.00       234.70   2.700E-06  3.300E-04  3.300E-07  7.554E-10  2.166E-06  1.500E-07  0.781    2.090E+05
  80.00   9.660       223.90   2.000E-06  3.280E-04  1.300E-07  6.097E-10  3.060E-06  1.500E-07  0.781    2.090E+05
  85.00   4.500       213.10   1.330E-06  3.200E-04  7.500E-07  5.024E-10  4.564E-06  1.500E-07  0.781    2.000E+05
  90.00   2.022       202.30   8.500E-07  3.100E-04  8.000E-07  4.210E-10  6.877E-06  1.400E-07  0.780    1.900E+05
  95.00  0.9070       211.00   5.400E-07  2.700E-04  8.000E-07  3.579E-10  1.055E-05  1.300E-07  0.779    1.800E+05
 100.00  0.4230       218.50   4.000E-07  1.950E-04  4.000E-07  3.080E-10  1.710E-05  1.200E-07  0.777    1.600E+05
 105.00  0.2070       234.00   3.400E-07  1.100E-04  2.000E-07  2.678E-10  2.473E-05  1.100E-07  0.774    1.400E+05
 110.00  0.1080       252.60   2.800E-07  6.000E-05  5.000E-08  2.350E-10  3.359E-05  9.500E-08  0.770    1.200E+05
 115.00  6.0000E-02   288.50   2.400E-07  4.000E-05  5.000E-09  2.079E-10  4.149E-05  6.000E-08  0.765    9.400E+04
 120.00  3.5900E-02   333.00   2.000E-07  3.500E-05  5.000E-10  1.851E-10  5.000E-05  3.000E-08  0.760    7.250E+04
#
# vertical_columns:   calculating molecular amount for z>   0.000   given  50 path grid points   0.0 to 120.0    quad routine: T
# column density  (cm-2)     sum gases  H2O       CO2       O3        N2O       CO        CH4       N2        
#                            2.155E+25  1.408E+22 7.110E+21 1.012E+19 6.459E+18 2.450E+18 3.424E+19 1.683E+25
