391.5110638580638, 0.030867143005984074
460.0073094557776, 0.029965046012322707
556.6914745165793, 0.029089312941808214
657.3526480164795, 0.02930581711776352
745.9332846036281, 0.029523932677882506
862.6619708950763, 0.03063910413800949
1015.7718120805367, 0.028661091212295133
1084.287992557645, 0.027413879129092194
1168.9514253438765, 0.0254546295408494
1322.1808758057011, 0.021784068000840737
1459.2830088377964, 0.018921341746787983
1604.458768024453, 0.016192881323128527
1757.6682836068842, 0.014064913925547345
1914.9644494650806, 0.011684975248822683
2148.9002591534318, 0.008815636782724654
2370.7156621702443, 0.006851111962228417
2592.521097747359, 0.0053640005385457365
2757.88092232042, 0.0044234300057873314

