1,0738869755484934; 111,62840354926857
1,3551898881320463; 144,73748143342954
1,6116428497528015; 171,29076927578262
1,8709085722522336; 207,0171201282759
2,2427307255044595; 264,34359007465514
2,8582617304244295; 360,1305680308419
3,256390887800752; 403,1534633882328
3,538495311547238; 464,3164501245635
4,310941920970554; 598,1299454724963
4,784331085301086; 687,3741631481254
5,3582636762794635; 865,5828952397428
6,015226646005857; 1066,7436607814723
6,086635477108105; 1171,317385865008
6,61704973109461; 1526,6131782144769
7,1631887863536505; 1990,6021950466347
7,853870153659631; 2558,0668516250016
8,490058441725274; 3040,791293254878
8,858531837927751; 3814,3628712970703
9,474928591660909; 4477,279888632897
9,781697960771897; 5161,078171009496
10,400777242765841; 6405,064169266017
11,237966832184052; 7915,162636852023
12,182734514802814; 9830,771726489635
13,0458236973808; 12652,296841524434
13,547914800415432; 14140,365129476622
14,135902057774782; 17359,131877781198
15,887807592774339; 24820,84704134448
16,63614249384223; 30361,8742878908
18,32652274754542; 42027,301981644574
21,264678328507166; 63582,04076171029
23,804368280034655; 73853,50701010552
27,116894031749734; 83738,28772018715
32,36826380396892; 89719,38495807032
