0.062147244591541084, -53.34459150718787
0.2413785781148863, -51.21226604329669
0.418639238162633, -49.88439367824382
0.5866696930773322, -48.556114098258604
0.7564462362625208, -47.27812556241744
0.9051463217374888, -46.13311121175503
2.1130575427593588, -43.61300943907058
2.2786237303410775, -39.96473384069419
2.4330093439705553, -37.24903260127351
2.6098812988556137, -33.46065655640246
2.715253715529571, -31.2157176539495
3.0163114169627083, -24.761435015433864
3.166741324546957, -20.907983668585935
3.3323519355758395, -17.540908490760202
3.49797870058551, -14.276088011316586
3.663597388604786, -10.960140182681917
3.832281294478406, -7.92552604493947
3.9799004094057064, -5.401252506716807
4.179983615434164, -1.7143285093073208
4.335287986720907, 1.3318316862027084
4.507077495400838, 3.8294753870979203
4.672841569247196, 6.225130930294131
4.8415908987430045, 8.845613539589294
5.004321254997555, 11.32320611183262
5.170020712920768, 14.127880448557004
5.335578823512093, 17.827283396124386
5.501237896483336, 20.88759447880392
5.666892930959383, 23.97346923607895
5.8386040928324965, 26.96704822412712
6.000145516101121, 29.800025849626152
6.172582530177602, 31.120299954236938
6.335182218676452, 32.300408828159235
6.490391573145647, 33.78547541198028
6.660332236288416, 34.973071487726735
6.8330012394778645, 36.15273612717734
7.0139428757170394, 38.08189835937005
7.174624727719117, 40.77885929837143
7.340299954671148, 43.73691568266891
7.5059428736616045, 46.89948146373047
7.671626177604027, 49.80641049883687
7.837252942613698, 53.07123097828057
7.9979567819785125, 55.62901191115076
8.157224711940035, 56.6530464073688
8.340550406510365, 58.0978172226578
8.512602417378089, 59.199398398832194
8.671855539523888, 60.31716636856714
8.849385455020837, 61.53410968409656
9.004436612658742, 62.427104266064404
9.18999088349515, 63.04380351643934
9.362699374193191, 63.97351222651168
9.54408154295008, 64.44198524151476
9.691189788234988, 65.41968978429422
9.828975773132452, 65.65262968243164
9.987460863236164, 66.3205139988248
